,name,link,lyrics
0,กอดในใจ,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/กอดในใจ_Billkin,"
[Verse]
เปิดประตูต้อนรับความเหงา
ตั้งแต่เราไม่ได้เจอกัน
ความคิดถึงมันทรมาน
แต่ในไม่ช้า มันต้องผ่านไป

[Pre]
ภาพยังชัดเจน แม้ห่างไกล
แค่หลับตาก็เจอฉันได้

[Chorus]
แค่เธอคิดถึงฉัน กอดกันข้างในใจ
แค่นี้ก็คงพอ กับวันที่เรานั้นต้องไกล
ให้ความคิดถึงนั้น
ผูกใจของฉันไว้ ผูกไว้ใกล้ใจเธอ
อีกไม่นานก็คงได้เจอ

[Rap]
คิดถึงรอยยิ้มของเธอนะ Baby
เหมือนเธอเป็นพระอาทิตย์ส่วนตัวฉันเป็นดอก Daisy
ถึงเราจะห่างกันไกลแต่ฉันรับรู้ถึงความรู้สึกที่เธอมี
ความคิดถึงที่มีให้กันมันส่องมาถึงที่ตรงนี้

Hello..
เป็นไงบ้างละคนดี
ฉันนั้นแทบจะ Crazy
ห่างกันหลายวันแต่ตัวของฉันนั้นมันไม่ชินสักที
ถ้าถามตอนนี้อยากได้อะไร ขอฉันกอดเธอผ่าน FaceTime ไม่รู้จะเว่อร์ไปไหม
Pre
ภาพยังชัดเจน แม้ห่างไกล
แค่หลับตาก็เจอฉันได้

[Chorus]
แค่เธอคิดถึงฉัน กอดกันข้างในใจ
แค่นี้ก็คงพอ กับวันที่เรานั้นต้องไกล
ให้ความคิดถึงนั้น
ผูกใจของฉันไว้ ผูกไว้ใกล้ใจเธอ
อีกไม่นานก็คงได้เจอ

[Chorus]
แค่เธอคิดถึงฉัน กอดกันข้างในใจ
แค่นี้ก็คงพอ กับวันที่เรานั้นต้องไกล
ให้ความคิดถึงนั้น
ผูกใจของฉันไว้ ผูกไว้ใกล้ใจเธอ
อีกไม่นานก็คงได้เจอ อีกไม่นานก็คงได้เจอ"
1,กีดกัน,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/กีดกัน_Billkin,"
ใครเล่าเลยจะรู้ว่าความรัก
แม้แรกเจอต่างคนไม่รู้จัก
แต่ปักใจเพียงครั้งเดียว ติดในใจชั่วกาล

ยามที่เราทั้งสองได้พานพบ
ลบเรื่องราวอดีตที่ร้าวราน
เธอคือความรักแท้ ที่ฉันหามาเนิ่นนาน

แต่ความรักดูเหมือนเลือนรางปลายทางไม่เป็นดังใจ
ถ้าจะให้เราพบกันไยต้องกีดกั้นเราให้ไกล

กีดกั้นด้วยแผ่นฟ้าแม้ไกลฉันยินดีจะฝ่าไป
กีดกั้นด้วยภูผาสูงชันลับตาฉันไม่หวั่นไหว
กีดกันด้วยเวลาฉันยินดีรอ
แต่กีดกั้นด้วยชะตาฉันคงต้องยอมพ่ายแพ้ใช่ไหม
ใช่ไหม..

ในตอนจบสุดท้ายนิยายรัก
มักให้คนห่างไกลได้ย้อนกลับ
กลับมาเพื่อพบเจอ บอกรักเธออีกครั้ง

แต่ความจริงของฉันรักเราคงเป็นไปดังนั้นไม่ได้
พยายามแค่ไหนไม่มีทางใดที่เราจะใกล้กัน"
2,เก็บไว้ตลอดไป,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/เก็บไว้ตลอดไป_Billkin,"
(*) เก็บทุกช่วง อารมณ์ ที่มีเธอไว้
จะนานแสนนานเท่าไร
ไม่เคยลบเลือนหายไป
เก็บทุกช่วง เวลา ที่มีเราไว้
กด save ไว้ในหัวใจ
เก็บไว้ทุกความทรงจำของเรา

ดูแล้วก็ยังยิ้ม เผลอหัวเราะเฉยๆ คนเดียวได้ซะอย่างงั้น
เวลาเธอรั้น เวลาเธอค้อน ตอนเธอยิ้มแววตาที่เธอเว้าวอน
นึกแล้วชื่นใจ ที่ยังได้เก็บวันเวลา เหล่านี้
จะวันนี้ จะวันไหน จะรักษาดูแลอย่างดี

(*) เก็บทุกช่วง อารมณ์ ที่มีเธอไว้
จะนานแสนนานเท่าไร
ไม่เคยลบเลือนหายไป
เก็บทุกช่วง เวลา ที่มีเราไว้
กด save ไว้ในหัวใจ
เก็บไว้ทุกความทรงจำของเรา

ท้องฟ้านั้นงดงาม
เหมือนใช้สีระบาย
โลกนี้ยังสดใส ใช้เวลาสักนิดเปิดใจ ไปมองก็จะพบ
แม้นึกถึงเมื่อไร ก็จำได้เหมือนไม่นาน
คิดแล้วดีต่อใจ วันที่เราร่วมเดินตากฝน

(*) เก็บทุกช่วง อารมณ์ ที่มีเธอไว้
จะนานแสนนานเท่าไร
ไม่เคยลบเลือนหายไป
เก็บทุกช่วง เวลา ที่มีเราไว้
กด save ไว้ในหัวใจ
เก็บไว้ทุกความทรงจำของเรา

เพราะฉัน มีเธอ แม้วันธรรมดาก็มีความหมาย
จะวันนี้ จะวันไหน แค่มีเธอมันก็พิเศษแล้ว
(และเราจะจดจำมันไว้ตลอดไป)
สองเรา สองคน ไปทุกแห่งหน แดดลมฝน ถนนทอดยาวออกไป

(*) เก็บทุกช่วง อารมณ์ ที่มีเธอไว้
จะนานแสนนานเท่าไร
ไม่เคยลบเลือนหายไป
เก็บทุกช่วง เวลา ที่มีเราไว้
กด save ไว้ในหัวใจ
เก็บไว้ทุกความทรงจำของเรา

เธอคือทุกความรู้สึก อบอุ่นในใจ
เธอคือทุกช่วงเวลา ชีวิตมีเธอเป็นรางวัล
เธอคือทุกความรู้สึก อบอุ่นในใจ
เธอคือทุกช่วงเวลา ชีวิตมีเธอเป็นรางวัล"
3,โคตรพิเศษ,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/โคตรพิเศษ_Billkin,"
ไม่เคยมีใครเลย ทำฉันเป็นได้อย่างนี้
วันคืนที่น่าเบื่อ มีชีวิตขึ้นทันที
แค่มีเธอเข้ามา แค่นี้ก็รู้ว่า
เธอคือพรุ่งนี้ที่ฉันรอ
แววตาที่เธอมอง ทำหัวใจฉันสั่นไหว
แค่คำธรรมดาทำฉันเพ้อลอยหลุดไป
ทุกครั้งที่ต้องลา ทำใจฉันวุ่นวาย
ให้ถึงพรุ่งนี้เลยได้ไหม

ฝืนฉันฝืนไม่ได้แล้ว ไม่รู้ว่าถ้าฉันคิดไปเกินกว่านี้จะผิดไหม
ยอมฉันยอมแพ้เธอไปแล้วไง
ก็ยอมรับว่าใจมันมีเพียงแค่เธอ

อยากสารภาพอยู่นะ แต่ต้องพูดว่าอะไร
ฉันก็ไม่รู้ว่าใช่หรือเปล่า ใช่หรือเปล่า
อาการแบบนี้ มันแปลว่าอะไร
คงไม่จำเป็นที่เราต้องเข้าใจ
รู้แค่เพียงมันโคตรพิเศษเลย

ฉันเลือกที่จะเก็บแทนที่จะพูดออกไป
ฉันเลือกที่จะปิด ดีกว่าเห็นเธอเปลี่ยนไป
ความจริงที่ซ่อนอยู่ รู้ไหมยากเท่าไหร่
ที่ต้องเก็บไว้แค่คนเดียว"
4,แปลไม่ออก,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/แปลไม่ออก_Billkin,"
ทำไมคนอย่างฉันต้องเป็นห่วงเธอเสมอ
แค่ไม่เห็นเธอ เพียงสักวัน

ทำไมคนอย่างฉันต้องร้อนรนอย่างนั้น
แค่ได้เห็นเธอ อยู่กับใครที่ไม่ใช่ฉัน

ไม่เคยรู้ ไม่เคยถาม ไม่แน่ใจ คืออะไร
แต่ที่รู้ คือไม่อยาก จะต้องเสียเธอไป

ก็ได้แต่ถาม แต่หัวใจไม่เคยได้ตอบ
ว่าที่เรามีกันเมื่อก่อน คือฉันรักเธออยู่แล้วรึเปล่า
ไม่รู้ หัวใจยังแปลไม่ออก
แค่รู้เพียงว่าใจฉันอ่อน แทบไม่ไหว
เมื่อเป็นเรื่องเธอ มันหมายความว่าอย่างไร

ทำไมคนอย่างฉัน ต้องคิดถึงอย่างนั้น
ทำไมทุกคืน มีแต่เธอ ในใจฉัน"
5,ไม่ปล่อยมือ,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/ไม่ปล่อยมือ_Billkin,"
BK
โลกหมุนไป โดยที่เราไม่รู้ตัว สิ่งรอบๆตัวก็ยังเปลี่ยนได้ทุกนาที
บางทีความรักของเรา ก็เดาอะไรไม่ได้ดังใจ
จะผิดจะพลั้งต้องลองกันไป

PP
บนหนทาง มีอะไรที่แน่นอน ที่เคยคบวันก่อน เลิกกันง่ายๆก็มี
บางทีชีวิตคนเรา อาจเจอเส้นทางให้เดินเป็นร้อยเป็นพัน
ต่างคิดต่างฝัน

BK 
ฉันก็แค่รู้ ว่ามีแต่เธอ ที่อยู่ในใจ
ฉันก็แค่รู้ ว่าเธอคนเดียว ที่มีความหมาย
ไม่จำเป็นต้องรู้ สุดท้ายเป็นไง

PP
รู้แค่พรุ่งนี้ จะเป็นเมื่อวาน
เมื่อผ่านเวลา
รู้แค่ไม่ต้องสัญญา อะไรให้กันวันนี้

PP - มีกันและกัน ไม่ว่าจะร้ายดี
BK, PP - เพียงแต่เราต่างคนไม่ปล่อยมือ
BK - ออกก้าวไป ตามที่ใจเราต้องการ อาจมีที่ไกลห่างแยกเดินกันคนละทาง
PP - แค่เพียงลึกๆในใจ จะยังจดจำเรื่องราวที่สอง เรามี
เก็บไว้อย่างดี

BK 
ฉันก็แค่รู้ ว่ามีแต่เธอ ที่อยู่ในใจ
ฉันก็แค่รู้ ว่าเธอคนเดียว ที่มีความหมาย
ไม่จำเป็นต้องรู้ สุดท้ายเป็นไง

PP
รู้แค่พรุ่งนี้ จะเป็นเมื่อวาน
เมื่อผ่านเวลา
รู้แค่ไม่ต้องสัญญา อะไรให้กันวันนี้

PP - มีกันและกัน ไม่ว่าจะร้ายดี
BK - จะพบหรือเจออะไร

BKPP - เพียงแต่เราต่างคนไม่ปล่อยมือ

BKPP
บางครั้งเราก็ห่างกันไกล
แหละบางครั้งเราก็ต่างทางเดิน
แต่สิ่งที่สำคัญ มันคือความในใจที่จะไม่เปลี่ยนไป
บางครั้งเราก็ห่างกันไกล
แหละบางครั้งเ ราก็ต่างทางเดิน
แต่สิ่งที่สำคัญ มันคือความในใจที่จะไม่เปลี่ยนไป"
6,รู้งี้เป็นแฟนกันตั้งนานแล้ว (Safe Zone),https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/รู้งี้เป็นแฟนกันตั้งนานแล้ว%20(Safe%20Zone)_Billkin,"
Billkin
โทษทีช่วงนี้ ไม่ค่อยมีเวลาให้คำว่าเหงา
คำว่าว่างเปล่า ก็ไม่รู้สะกดยังไง
บังเอิญช่วงนี้ มีบางคนให้ต้องคิดถึงไง
ก็โปรดเข้าใจ คนมีความรักก็เป็นอย่างงี้

PP Krit
แค่บ่นคิดถึงก็ต้องมาเลยเหรอ
แค่ชอบอะไรก็หาให้เลยเหรอ
เกิดมาฉันก็ยังไม่เคยเจอ
คนที่รักฉันได้มากเท่าเธอ
Billkin
ขอบคุณที่เธอจับมือกับฉัน
ทำให้ทุกวันมันมากกว่าฝัน
PP Krit
ฉันเป็นของเธอและเธอก็เป็นของฉัน

Billkin  
ถ้ารู้อย่างนี้ น่าจะรักกันมาตั้งนาน
นี่แหละคืออะไรที่ฉันต้องการ ต้องการ
ได้มีเธอนั้นใกล้ๆ
PP Krit  
เพิ่งรู้วันนี้ วันที่มีเธอในหัวใจ
การมีใครให้เราได้รักมันดีเท่าไร
Billkin, PP Krit
รู้งี้เป็นแฟนกันตั้งนานแล้ว
Billkin
I found a better day wit you. 

Billkin  
คนที่อินด้วยกันทั้งเสียใจและดีใจ
เธอเปลี่ยนวันธรรมดาให้เหมือน Valentine's

PP Krit 
คือเรื่องเล็กๆที่ไม่เคยธรรมดา
คือคนธรรมดาที่ห่วงกันทุกเวลา
Billkin  
Never be alone มีเธอคอยเป็น Safe Zone
เหนื่อยแค่ไหนก็หายแค่มีคนหนึ่งให้ซบไหล่
PP Krit 
เพิ่งจะรู้ดีแค่ไหนในทุกเช้าและตอนฝันร้าย มีสักคนหนึ่งให้ตื่นมาเจอ
หากโลกนี้ เป็นอย่างไร ก็จะทิ้งมันเอาไว้ แค่ได้เผลอหลับในอ้อมแขนเธอ

Billkin 
ถ้ารู้อย่างนี้ น่าจะรักกันมาตั้งนาน
นี่แหละคืออะไรที่ฉันต้องการ ต้องการ
ได้มีเธอนั้นใกล้ๆ
PP Krit 
เพิ่งรู้วันนี้ วันที่มีเธอในหัวใจ
การมีใครให้เราได้รักมันดีเท่าไร
Billkin, PP Krit
รู้งี้เป็นแฟนกันตั้งนานแล้ว

Every time you kiss me.
When you say you love me.
Only you complete me.
All I need is you baby.

Every time you kiss me.
When you say you love me.
Only you complete me.
All I need is you baby."
