,name,link,lyrics
0,"ความรัก, ตู้ปลา กับสุราหนึ่งป้าน","https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/ความรัก,%20ตู้ปลา%20กับสุราหนึ่งป้าน_บอย%20อิมเมจิ้น","
ดื่มเดียวดายท่ามกลางแสงจันทร์
ฉันยกจอกขึ้นเพื่อเชิญพระจันทร์ที่ลอยบนนั้น
ที่มันส่องแสงลงมา
เหมือนอยากจะดื่มกับฉัน
กับในคืนนี้ ราตรีมันยังยาว
พระจันทร์เจ้าเอ๋ย
บอกทีความรักของฉันมันอยู่หนใด

แต่ความรักมันก็วางอยู่ตรงนั้น
ก็เหมือนกับป้านสุราที่วางอยู่บนชั้นวาง
ถ้าหากไม่คว้าเอามาดื่มด่ำ
ก็คงไม่มีวันที่จะเมามาย

แต่กลับกลัวความจริงจะเฉลย
กลัวจะเผยความลับในใจ
จนเวลานั้นผ่านเลยล่วงไป
ก็ยังไม่มีอะไรที่จะเปลี่ยนแปลง

ถ้าหากไปมัวกลัวตะวันในตอนเช้า
กลับอาการเมาค้างของวันใหม่
ก็คงไม่มีวันที่จะเข้าใจ
ความรื่นรมย์สมใจในสุรา

ขุนเขายิ่งใหญ่
ก็ยังจะพอจะแก้ไข
สายน้ำกว้างไกล
ก็ยังจะพอจะผ่อนคลาย
แต่นิสัยภายในนั้นยากจะหยั่งถึง
จึงยากที่จะเปลี่ยนแปลง
ฉันขอรักเพียงความรู้สึก
ลึกๆ อยู่ในใจก็พอ
ไม่ต้องเสียใคร ไม่ต้องได้อะไร
ไม่ต้องรักใคร ก็ไม่ต้องร้องไห้
ไม่ต้องมีใคร ก็ไม่ต้องช้ำใจ

แค่จะรักก็ยังไม่กล้าจะเอ่ย
จะเผยความจริงอย่างใจที่หวัง
จอกสุรานั้นยังคงวางไว้อยู่อย่างนั้น
ไม่มีอะไร จะเปลี่ยนแปลง

ฉันมองดูรักอยู่ห่างๆ
มองปลาในขวดโหล
ยากจะเดาใจมัน
จะว่ายไปในทิศทางใด
เดาใจปลายังว่ายาก
แล้วใจคนไม่ยากกว่าหรือ
หยั่งจะมีใครหาญไปทายใจสตรี

คำว่ารักจึงยังไม่กล้าจะเอ่ย
จะเผยความจริงอย่างใจที่หวัง
จอกสุรานั้นยังคงวางไว้อยู่อย่างนั้น
ไม่มีอะไร จะเปลี่ยนแปลง

คำว่ารักจึงยังไม่กล้าจะเอ่ย
จะเผยความจริงอย่างใจที่หวัง
จอกสุรานั้นยังคงวางไว้อยู่อย่างนั้น
ไม่มีอะไร จะเปลี่ยนแปลง

ดื่มเดียวดายท่ามกลางแสงจันทร์"
1,แค่ไหน แค่นั้น,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/แค่ไหน%20แค่นั้น_บอย%20อิมเมจิ้น,"
นาฬิกา ร้องบอก เวลา ก็เตือนบอก
ว่าถึง เวลา ที่ต้องไป
หมดเวลา แล้วมันคอยบอก
หมดเวลาแล้วเตือนตลอด
เสียงคุณครู ลอยเตือนย้ำมาแต่ไกล

พอแค่นั้น ทุกคน
หมดเวลาวางปากกา
แล้วเดินขึ้นมาคืน Answer Sheet

แล้วฉันก็ขออีกหน่อย
แล้วฉันก็ขออีกหน่อย
คุณครูชายตา มองมา
ส่งสายตา อย่าทำอย่างงั้น

บางทีบางครั้งต้องหยุด
บางทีบางครั้งต้องหยุด
บางทีบางคราวเราต้องเข้าใจ
ในเงื่อนไขของเวลา
ทุกคน เราเหมือนกัน
บางทีไม่มีเวลามากพอจะทำทุกอย่างให้มันดี
ทุกคน เราเหมือนกัน
เราไม่ได้มี เวลาที่มากพอจะทำ

ถึงแม้มันยากจะทำใจ ถึงแม้ไม่ง่ายจะทำใจ
ที่บอกว่าได้ แค่ไหน ก็แค่นั้นละกัน
ถึงแม้มันยากจะทำใจ แต่มันก็ต้องทำใจ
ก็ครูบอกได้แค่ไหน ก็แค่นั้น

หมดเวลา วางปากกา
หมดเวลา เดินออกมา โว้ โอ
หมดเวลา วางปากกา
หมดเวลา เดินออกมา โว้ โอ

พอเติบโตขึ้นมา โจทย์ปัญหามันก็เปลี่ยน
ฉันย้อนคิดถึงคำเดิมๆ
แต่ยังใช้ ได้เหมือนกัน
เสียงครูที่เคยได้บอก
เสียงที่เคยได้บอก
เป็นเสียงคุณครูกับคำเดิมๆ
ที่คอยย้ำ ซ้ำ ซ้ำ
ว่าความ รัก ก็เหมือน กัน
หมดเวลา เดินออกมา
แล้วเช็ดน้ำตามองเขาเดินไป
แล้วฉันก็ขออีกหน่อย
แล้วฉันก็ขออีกหน่อย
คุณครูชายตา มองมา
ส่งสายตา อย่าทำอย่างงั้น

บางทีบางครั้งต้องหยุด
บางทีบางครั้งต้องหยุด
บางทีบางคราวเราต้องเข้าใจ
ในเงื่อนไขของเวลา
ทุกคน เราเหมือนกัน
บางทีไม่มีเวลามากพอจะทำทุกอย่างให้มันดี
ทุกคน เราเหมือนกัน
เราไม่ได้มีเวลาที่มากพอจะทำ

ถึงแม้มันยากจะทำใจ
ถึงแม้ไม่ง่ายจะทำใจ
ที่บอกว่าได้ แค่ไหน ก็แค่นั้นละกัน
ถึงแม้มันยากจะทำใจ
แต่มันก็ต้องทำใจ
ก็ครูบอกได้แค่ไหน ก็แค่นั้น

ถึงแม้มันยากจะทำใจ
ถึงแม้ไม่ง่ายแต่ทำใจ
ที่บอกว่าได้ แค่ไหน ก็แค่นั้นละกัน
ถึงแม้มันยากจะทำใจ แต่มันก็ต้องทำใจ
คุณครูบอกได้แค่ไหน ก็แค่นั้น

หมดเวลา วางปากกา
หมดเวลา เดินออกมา โว้ โอ
หมดเวลา วางปากกา
หมดเวลา เดินออกมา โว้ โอ"
