,name,link,lyrics
0,Booty Bomb,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/Booty%20Bomb_4EVE,"
Yah, 4eve
shake it, shake it 
Makes your heart go boom, leggo! Haha! 
Kraa!

Yeah my booty bomb bomb 
Imma shake it bomb bomb 
When I bring it back back 
Got that candy yum yum

Yeah my booty bomb bomb 
Like a bubble gum gum 
Itty bitty boy you better watch it bomb bomb 

Like!  
Bomb Bomb Bomb
Bomb bomb bomb 

Yeh! Bomb bomb bomb
Yeh! Bam bam bam 

ขยับเข้ามาใกล้กันอีกนิด 
(come and get to know me) 
ไม่อยากให้เธอเข้าใจผิด 
อย่าเพิ่ง judge กันแบบนี้ 
อยากให้ฉันเป็นแบบใคร 
เป็นอย่างโง้น เป็นอย่างงี้ 
พูดอะไรไม่รู้ไม่ค่อยได้ยินอ่ะ ซอรี่

บอกให้ เรียบร้อย ขึ้นหน่อย โป๊ไปนิด 
กระโปรงสั้น ไม่ค่อยมิดชิด

หลบไปนิดถ้าเธอหนักใจ 
but I just do it for me 
อย่ามา treat me like a kid 
จุดนี้ต้องเรียกว่าออนนี่!

Yah shake it bomb bomb 
ไม่ใช่ซีรีย์ รอมคอม
ไม่ต้องเป็นทำวางฟอร์ม
Be yourself ไม่ต้องปลอม 

ทำไมต้องมัวแต่อยู่ในกรอบ 
ชีวิตนะ ไม่ใช่รูปถ่าย 
Just tryna be me ไม่ใช่ว่าฉันไม่รัก เข้าใจนะ? 

ให้เป็นแบบใครก็คงไม่ไหว 
ได้โปรดเถอะช่วยเข้าใจได้มั้ย 
You know you know you know I’m
one of one of one of a kind 

แค่เธอได้ลอง เปิดใจให้กัน 
แล้วเธอจะรู้ว่ารักเธอเท่านั้น 
come Follow follow follow follow me

(Let me show you how i do it do it ah)

Yeah my booty bomb bomb 
Imma shake it bomb bomb 
When I bring it back back 
Got that candy yum yum

Yeah my booty bomb bomb 
Like a bubble gum gum 
Itty bitty boy you better watch it bomb bomb 

Like! Bomb Bomb Bomb
Bomb bomb bomb 

Yeh! bomb bomb bomb
Yeh! Bam bam bam 

Got my Lip gloss on, 
feeling like a million baht
Haters huh? 
Come on come on come and get some

Try to tame me? แต่ถ้าไม่มี XP 
จ้างให้จับก็ไล่ไม่ทัน 
yeah vroom vroom แบบ HD

I’m original ไม่เห็นต้องเบาให้ใครมา like me 
บอกไม่ใช่ your style 
แต่ก็ยังแอบมาส่องในไอจี

I’m not typical huh yeah You know you like me
4eve super lit ถ้าใครไม่เก็ทก็เข้ามาเช็คดิ! 

คำพูดที่เขาพร่ำบอกเอาไว้ 
อะไรที่มันทำร้าย ไม่ต้องแคร์สักวันได้ไหม

ไม่ว่าวันเวลาจะหมุนไปอีกสักแค่ไหน  
แต่ว่าฉันนั้นจะไม่มีวันเปลี่ยนไป 

ไม่ต้องไปสนใคร ก็แค่ทำตามใจ 

Come on Come on check my style because my hips don’t lie 

Yeah my booty bomb bomb 
Imma shake it bomb bomb 
When I bring it back back 
Got that candy yum yum
Yeah my booty bomb bomb 
Like a bubble gum gum 
Itty bitty boy you better watch it bomb bomb 
Yeah my booty bomb bomb 
Imma shake it bomb bomb 
When I bring it back back 
Got that candy yum yum
Yeah my booty bomb bomb 
Like a bubble gum gum 
Itty bitty boy you better watch it bomb bomb  Like!  

Bomb bomb bomb Bomb bomb bomb 

Yeah! Bam bam bam Yeah bam bam bam 

Bomb bomb bomb Bomb bomb bomb 

Yeah! Bam bam bam Yeah bam bam bam

Yeah my booty bomb bomb"
1,ภาพหลอน,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/ภาพหลอน_4EVE,"
อยู่ในคืนฝัน อยู่กับวันเหงา
อยู่กับความรวดร้าว และหวั่นไหว
อยู่อย่างเจ็บช้ำ อยู่อย่างเดียวดาย
คล้ายๆคนจะขาดใจ

ภาพในวันนั้นอยู่ในความฝัน
อยู่ในใจของฉันไม่จางหาย
ภาพความเจ็บช้ำ อยู่ภายในใจไม่รู้เมื่อไรจะลืม

และทุกครั้ง ที่ฉันต้องการจะลืมจะลบภาพเดิมๆ
มันเหมือนเรื่องราวยังตอกและย้ำซ้ำเติม ให้เจ็บช้ำ
ขอถามสักคำ ว่าฉันจะลืมเธออย่างไร

เมื่อความจริง นั้นไม่เคยได้ลืมภาพฉันและเธอนั้นเคยผูกพัน 
เรื่องราวของเรายังอยู่ในความฝัน (ไม่ลืมภาพเธอได้เลย)
ยังคงมีภาพเธอหลอกหลอน ให้ใจฉันมันเร่าร้อน
ภาพเธอนั้นยังตราตรึงอยู่ในใจ

วอนขอวอนให้เธอ อย่าทำให้ใจฉันยิ่งบอบช้ำ
ช่วยทำให้ฉันไม่จำ เธอจะได้ไหม (ขอวอนให้ใจไม่จำ)
ลืมเธอเองช่างลืมง่ายดาย หัวใจฉันมันสลาย ภาพเธอยังคอยหลอนใจ

คนที่อยู่ทางนี้ ไม่ค่อยดีเพราะมันเจ็บตรงนี้
เจ็บที่ใจเธอมาทิ้งกันแบบนี้ ทำอย่างนี้มันไม่ค่อยเข้าที
ทุกอย่างที่เธอทำ มันกลับกลายเป็นภาพจำ หรือจะคล้ายเป็นเวรกรรม ที่ฉันต้องเจอ

ไม่อยากรับรู้ ทุกๆเรื่องราวที่เธอและฉันได้ทำ
โอ้ ทุกเรื่องราวที่เจ็บและช้ำเสียใจ ไม่นึกถึง
ขอถามสักคำ ว่าฉันจะทำได้อย่างไร

เมื่อความจริง นั้นไม่เคยได้ลืมภาพฉัน
และเธอนั้นเคยผูกพัน เรื่องราวของเรายังอยู่ในความฝัน
(โอ้ อู้ฮู อู้ฮูอู้ฮู อยู่ในความฝัน)
ฝ้าย ยังคงมีภาพเธอหลอกหลอน ให้ใจฉันมันเร่าร้อน
ภาพเธอนั้นยังตราตรึง อยู่ในใจ

วอนขอวอนให้เธอ อย่าทำให้ใจฉันยิ่งบอบช้ำ
ช่วยทำให้ฉันไม่จำ เธอจะได้ไหม (ไม่เคยจางหาย บอบช้ำ ไม่จำ)
ลืมเธอเองช่างลืมง่ายดาย หัวใจฉันมันสลาย ภาพเธอยังคอยหลอนใจ (ฮู้ ฮู อู้ฮู ฮุ้ฮู)

คนที่อยู่ทางนี้ ไม่ค่อยดีเพราะมันเจ็บตรงนี้
เจ็บที่ใจเธอมาทิ้งกันแบบนี้ ทำอย่างนี้มันไม่ค่อยเข้าที
ทุกอย่างที่เธอทำ มันกลับกลายเป็นภาพจำ หรือจะคล้ายเป็นเวรกรรม ที่ฉันต้องเจอ

เรื่องราวที่ดีของเราในวันนั้น แล้วมาวันนี้มันกลายเป็น
(ฮู้ ฮู้ ฮู้) ภาพหลอน"
2,วัดปะหล่ะ,https://xn--72c9bva0i.meemodel.com//เนื้อเพลง/วัดปะหล่ะ_4EVE,"
ไม่ต้องกลัวซ้ำกับใคร (ฉันไม่เหมือนใคร)  และไม่ได้เหมือนเขาแน่นอน 
ได้ข่าวว่าเขาอ่ะดี เธอต้องดูฉันก่อน ให้เธอจอง ให้เธอได้เป็นที่หนึ่ง

ฉันรู้ว่าเธอไม่รู้ว่าใครที่คู่ควร ก็เพราะว่าใจเธอมีแต่เขานี่หน่า
แต่ถ้าเธอได้ลองคิด (คิดสิ) เปิดใจให้ออกมาได้รู้จักกันสักนิด Yeah (Like this)
แล้วเธอจะเห็นบางคนที่ใจเธอตามหา

เขารักเธอเท่าไร ฉันรักเธอมากกว่า 
ไม่รู้ว่าเท่าไร But I love you more
เขาให้เท่าไร (ให้เท่าไร) 
จะให้มากกว่านั้น (ฉันแน่ใจ) 
อยากจะท้า มีใครให้มากกว่าฉัน 
วัดกันเลยฉันคงไม่แพ้
Listen, I’ve got something to say to you.
I’m just the one who loves you more. Yeah, Let’s check it out.

เธออยู่กับเขาก็ดี แต่อยู่กับฉันจะดีกว่า
ถ้าอยากรู้จักกันขอสักวันได้เปล่า (I’m OK)
นัดมาเหอะ เธอจะลืมเค้าแน่นอน

ฉันรู้ว่าเธอไม่รู้ว่าใครที่คู่ควร
ก็เพราะว่าใจเธอมีแต่เขานี่หน่า
แต่ถ้าเธอลองได้คิด (คิดสิ) เปิดใจให้ออกมาได้รู้จักกันสักนิด Yeah (Like this)
แล้วเธอจะเห็นบางคนที่ใจเธอตามหา

เขารักเธอเท่าไร ฉันรักเธอมากกว่า 
ไม่รู้ว่าเท่าไร But I love you more
เขาให้เท่าไร (ให้เท่าไร) 
จะให้มากกว่านั้น (ฉันแน่ใจ) 
อยากจะท้า มีใครให้มากกว่าฉัน
วัดกันเลยฉันคงไม่แพ้

อยากให้ลองมาวัดกันดู สักวันเธอจะได้รู้
คนที่เธอมองข้ามอย่างฉัน มันไม่ยอม 
รักเธอมากกว่าเขาอีก แค่เธอลอง
Baby baby baby babe I want your love
Baby baby baby babe I need your love
ขอแค่ให้ได้รัก แค่ได้รักกับเธอ

เขารักเธอเท่าไร ฉันรักเธอมากกว่า
ไม่รู้ว่าเท่าไร But I love you more
เขาให้เท่าไร (ให้เท่าไร)
จะให้มากกว่านั้น (ฉันแน่ใจ)
อยากจะท้า มีใครให้มากกว่าฉัน
วัดกันเลยฉันคงไม่แพ้

ขอแค่เธอได้ลองคิด เปิดใจให้ออกมา ได้รู้จักกันสักนิด Yeah (Like this)
วัดกันเลยฉันคงไม่แพ้
ขอแค่เธอได้ลองคิด เปิดใจให้ออกมา ได้รู้จักกันสักนิด Yeah (Like this)
วัดกันเลยฉันคงไม่แพ้ใคร"
